,ticker,corp_name,market
1494,121800,비덴트,KOSDAQ
1495,082800,비보존 제약,KOSDAQ
1496,318410,비비씨,KOSDAQ
1497,419540,비스토스,KOSDAQ
1498,146320,비씨엔씨,KOSDAQ
1499,200780,비씨월드제약,KOSDAQ
1500,413640,비아이매트릭스,KOSDAQ
1501,141000,비아트론,KOSDAQ
1502,083650,비에이치아이,KOSDAQ
1503,445360,비엔케이제1호스팩,KOSDAQ
1504,473370,비엔케이제2호스팩,KOSDAQ
1505,065170,비엘팜텍,KOSDAQ
1506,086670,비엠티,KOSDAQ
1507,335890,비올,KOSDAQ
1508,230980,비유테크놀러지,KOSDAQ
1509,082920,비츠로셀,KOSDAQ
1510,054220,비츠로시스,KOSDAQ
1511,042370,비츠로테크,KOSDAQ
1512,050090,비케이홀딩스,KOSDAQ
1513,148780,비큐AI,KOSDAQ
1514,307870,비투엔,KOSDAQ
1515,377030,비트맥스,KOSDAQ
1516,032850,비트컴퓨터,KOSDAQ
1517,238200,비피도,KOSDAQ
1518,093190,빅솔론,KOSDAQ
1519,065450,빅텍,KOSDAQ
1520,044480,빌리언스,KOSDAQ
1521,069540,빛과전자,KOSDAQ
1522,072950,빛샘전자,KOSDAQ
1523,451250,삐아,KOSDAQ
1524,143240,사람인,KOSDAQ
1525,466410,사이냅소프트,KOSDAQ
1526,452430,사피엔반도체,KOSDAQ
1527,419120,산돌,KOSDAQ
1528,122350,삼기,KOSDAQ
1529,419050,삼기에너지솔루션즈,KOSDAQ
1530,014970,삼륭물산,KOSDAQ
1531,018310,삼목에스폼,KOSDAQ
1532,053700,삼보모터스,KOSDAQ
1533,009620,삼보산업,KOSDAQ
1534,023600,삼보판지,KOSDAQ
1535,439250,삼성스팩7호,KOSDAQ
1536,448740,삼성스팩8호,KOSDAQ
1537,468510,삼성스팩9호,KOSDAQ
1538,009300,삼아제약,KOSDAQ
1539,482630,삼양엔씨켐,KOSDAQ
1540,036670,삼양케이씨아이,KOSDAQ
1541,361670,삼영에스앤씨,KOSDAQ
1542,054540,삼영엠텍,KOSDAQ
1543,065570,삼영이엔씨,KOSDAQ
1544,032280,삼일,KOSDAQ
1545,002290,삼일기업공사,KOSDAQ
1546,037460,삼지전자,KOSDAQ
1547,032750,삼진,KOSDAQ
1548,054090,삼진엘앤디,KOSDAQ
1549,000250,삼천당제약,KOSDAQ
1550,024950,삼천리자전거,KOSDAQ
1551,038500,삼표시멘트,KOSDAQ
1552,437730,삼현,KOSDAQ
1553,017480,삼현철강,KOSDAQ
1554,046390,삼화네트웍스,KOSDAQ
1555,027580,상보,KOSDAQ
1556,038540,상상인,KOSDAQ
1557,452670,상상인제4호스팩,KOSDAQ
1558,091580,상신이디피,KOSDAQ
1559,263810,상신전자,KOSDAQ
1560,089980,상아프론테크,KOSDAQ
1561,042940,상지건설,KOSDAQ
1562,042600,새로닉스,KOSDAQ
1563,107600,새빗켐,KOSDAQ
1564,411080,샌즈랩,KOSDAQ
1565,252990,샘씨엔에스,KOSDAQ
1566,378800,샤페론,KOSDAQ
1567,294630,서남,KOSDAQ
1568,038070,서린바이오,KOSDAQ
1569,006730,서부T&D,KOSDAQ
1570,079650,서산,KOSDAQ
1571,100660,서암기계공업,KOSDAQ
1572,019770,서연탑메탈,KOSDAQ
1573,043710,서울리거,KOSDAQ
1574,092190,서울바이오시스,KOSDAQ
1575,046890,서울반도체,KOSDAQ
1576,063170,서울옥션,KOSDAQ
1577,027040,서울전자통신,KOSDAQ
1578,018680,서울제약,KOSDAQ
1579,093920,서원인텍,KOSDAQ
1580,189860,서전기전,KOSDAQ
1581,178320,서진시스템,KOSDAQ
1582,122690,서진오토모티브,KOSDAQ
1583,140070,서플러스글로벌,KOSDAQ
1584,011370,서한,KOSDAQ
1585,065710,서호전기,KOSDAQ
1586,035890,서희건설,KOSDAQ
1587,357550,석경에이티,KOSDAQ
1588,003100,선광,KOSDAQ
1589,067370,선바이오,KOSDAQ
1590,217620,선샤인푸드,KOSDAQ
1591,171090,선익시스템,KOSDAQ
1592,086710,선진뷰티사이언스,KOSDAQ
1593,014620,성광벤드,KOSDAQ
1594,037350,성도이엔지,KOSDAQ
1595,458650,성우,KOSDAQ
1596,081580,성우전자,KOSDAQ
1597,045300,성우테크론,KOSDAQ
1598,015750,성우하이텍,KOSDAQ
1599,365340,성일하이텍,KOSDAQ
1600,080470,성창오토텍,KOSDAQ
1601,043260,성호전자,KOSDAQ
1602,148150,세경하이테크,KOSDAQ
1603,188260,세니젠,KOSDAQ
1604,053060,세동,KOSDAQ
1605,340440,세림B&G,KOSDAQ
1606,017510,세명전기,KOSDAQ
1607,011560,세보엠이씨,KOSDAQ
1608,396300,세아메카닉스,KOSDAQ
1609,100700,세운메디칼,KOSDAQ
1610,024830,세원물산,KOSDAQ
1611,258830,세종메디칼,KOSDAQ
1612,036630,세종텔레콤,KOSDAQ
1613,039310,세중,KOSDAQ
1614,067770,세진티에스,KOSDAQ
1615,053450,세코닉스,KOSDAQ
1616,222810,세토피아,KOSDAQ
1617,252500,세화피앤씨,KOSDAQ
1618,321370,센서뷰,KOSDAQ
1619,347000,센코,KOSDAQ
1620,331920,셀레믹스,KOSDAQ
1621,352770,셀레스트라,KOSDAQ
1622,471820,셀로맥스사이언스,KOSDAQ
1623,049180,셀루메드,KOSDAQ
1624,299660,셀리드,KOSDAQ
1625,108860,셀바스AI,KOSDAQ
1626,208370,셀바스헬스케어,KOSDAQ
1627,318160,셀바이오휴먼텍,KOSDAQ
1628,308430,셀비온,KOSDAQ
1629,068760,셀트리온제약,KOSDAQ
1630,068940,셀피글로벌,KOSDAQ
1631,060230,소니드,KOSDAQ
1632,290690,소룩스,KOSDAQ
1633,950200,소마젠,KOSDAQ
1634,032680,소프트센,KOSDAQ
1635,032685,소프트센우,KOSDAQ
1636,258790,소프트캠프,KOSDAQ
1637,066910,손오공,KOSDAQ
1638,035610,솔본,KOSDAQ
1639,357780,솔브레인,KOSDAQ
1640,036830,솔브레인홀딩스,KOSDAQ
1641,304100,솔트룩스,KOSDAQ
1642,328380,솔트웨어,KOSDAQ
1643,086980,쇼박스,KOSDAQ
1644,050960,수산아이앤티,KOSDAQ
1645,084180,수성웹툰,KOSDAQ
1646,253840,수젠텍,KOSDAQ
1647,298830,슈어소프트테크,KOSDAQ
1648,236200,슈프리마,KOSDAQ
1649,094840,슈프리마에이치큐,KOSDAQ
1650,192440,슈피겐코리아,KOSDAQ
1651,424960,스마트레이더시스템,KOSDAQ
1652,099440,스맥,KOSDAQ
1653,276040,스코넥,KOSDAQ
1654,159910,스킨앤스킨,KOSDAQ
1655,060240,스타코링크,KOSDAQ
1656,115570,스타플렉스,KOSDAQ
1657,330730,스톤브릿지벤처스,KOSDAQ
1658,352090,스톰테크,KOSDAQ
1659,253450,스튜디오드래곤,KOSDAQ
1660,408900,스튜디오미르,KOSDAQ
1661,204630,스튜디오산타클로스,KOSDAQ
1662,415380,스튜디오삼익,KOSDAQ
1663,013810,스페코,KOSDAQ
1664,347700,스피어,KOSDAQ
1665,049830,승일,KOSDAQ
1666,020710,시공테크,KOSDAQ
1667,033170,시그네틱스,KOSDAQ
1668,048870,시너지이노베이션,KOSDAQ
1669,025320,시노펙스,KOSDAQ
1670,269620,시스웍,KOSDAQ
1671,056090,시지메드텍,KOSDAQ
1672,429270,시지트로닉스,KOSDAQ
1673,418250,시큐레터,KOSDAQ
1674,131090,시큐브,KOSDAQ
1675,232830,시큐센,KOSDAQ
1676,290520,신도기연,KOSDAQ
1677,001000,신라섬유,KOSDAQ
1678,025870,신라에스지,KOSDAQ
1679,215600,신라젠,KOSDAQ
1680,065350,신성델타테크,KOSDAQ
1681,416180,신성에스티,KOSDAQ
1682,162300,신스틸,KOSDAQ
1683,290560,신시웨이,KOSDAQ
1684,002800,신신제약,KOSDAQ
1685,472220,신영스팩10호,KOSDAQ
1686,430220,신영스팩8호,KOSDAQ
1687,445970,신영스팩9호,KOSDAQ
1688,017000,신원종합개발,KOSDAQ
1689,012790,신일제약,KOSDAQ
1690,138070,신진에스엠,KOSDAQ
1691,226330,신테카바이오,KOSDAQ
1692,452980,신한제11호스팩,KOSDAQ
1693,474660,신한제12호스팩,KOSDAQ
1694,474930,신한제13호스팩,KOSDAQ
1695,487360,신한제14호스팩,KOSDAQ
1696,487830,신한제15호스팩,KOSDAQ
1697,056700,신화인터텍,KOSDAQ
1698,187270,신화콘텍,KOSDAQ
1699,243840,신흥에스이씨,KOSDAQ
1700,257720,실리콘투,KOSDAQ
1701,222800,심텍,KOSDAQ
1702,036710,심텍홀딩스,KOSDAQ
1703,444530,심플랫폼,KOSDAQ
1704,160980,싸이맥스,KOSDAQ
1705,356890,싸이버원,KOSDAQ
1706,217330,싸이토젠,KOSDAQ
1707,208640,썸에이지,KOSDAQ
1708,222420,쎄노텍,KOSDAQ
1709,037760,쎄니트,KOSDAQ
1710,099320,쎄트렉아이,KOSDAQ
1711,049960,쎌바이오텍,KOSDAQ
1712,088280,쏘닉스,KOSDAQ
1713,050890,쏠리드,KOSDAQ
1714,394800,쓰리빌리언,KOSDAQ
1715,177900,쓰리에이로직스,KOSDAQ
1716,475400,씨메스,KOSDAQ
1717,109670,씨싸이트,KOSDAQ
1718,066790,씨씨에스,KOSDAQ
1719,222080,씨아이에스,KOSDAQ
1720,352480,씨앤씨인터내셔널,KOSDAQ
1721,264660,씨앤지하이테크,KOSDAQ
1722,352700,씨앤투스,KOSDAQ
1723,458870,씨어스테크놀로지,KOSDAQ
1724,297090,씨에스베어링,KOSDAQ
1725,900120,씨엑스아이,KOSDAQ
1726,359090,씨엔알리서치,KOSDAQ
1727,115530,씨엔플러스,KOSDAQ
1728,115480,씨유메디칼,KOSDAQ
1729,340810,씨유박스,KOSDAQ
1730,376290,씨유테크,KOSDAQ
1731,189330,씨이랩,KOSDAQ
1732,096530,씨젠,KOSDAQ
1733,101240,씨큐브,KOSDAQ
1734,060590,씨티씨바이오,KOSDAQ
1735,260930,씨티케이,KOSDAQ
1736,413630,씨피시스템,KOSDAQ
1737,013990,아가방컴퍼니,KOSDAQ
1738,123860,아나패스,KOSDAQ
1739,025980,아난티,KOSDAQ
1740,125210,아모그린텍,KOSDAQ
1741,357580,아모센스,KOSDAQ
1742,052710,아모텍,KOSDAQ
1743,074430,아미노로직스,KOSDAQ
1744,092040,아미코젠,KOSDAQ
1745,083930,아바코,KOSDAQ
1746,149950,아바텍,KOSDAQ
1747,036010,아비코전자,KOSDAQ
1748,050860,아세아텍,KOSDAQ
1749,136410,아셈스,KOSDAQ
1750,246720,아스타,KOSDAQ
1751,450950,아스테라시스,KOSDAQ
1752,067390,아스트,KOSDAQ
1753,159010,아스플로,KOSDAQ
1754,127710,아시아경제,KOSDAQ
1755,154030,아시아종묘,KOSDAQ
1756,227610,아우딘퓨쳐스,KOSDAQ
1757,143160,아이디스,KOSDAQ
1758,054800,아이디스홀딩스,KOSDAQ
1759,332370,아이디피,KOSDAQ
1760,339950,아이비김영,KOSDAQ
1761,469750,아이비젼웍스,KOSDAQ
1762,460470,아이빔테크놀로지,KOSDAQ
1763,099190,아이센스,KOSDAQ
1764,461300,아이스크림미디어,KOSDAQ
1765,289010,아이스크림에듀,KOSDAQ
1766,214430,아이쓰리시스템,KOSDAQ
1767,040910,아이씨디,KOSDAQ
1768,368600,아이씨에이치,KOSDAQ
1769,456010,아이씨티케이,KOSDAQ
1770,052860,아이앤씨,KOSDAQ
1771,464500,아이언디바이스,KOSDAQ
1772,212710,아이에스티이,KOSDAQ
1773,038880,아이에이,KOSDAQ
1774,307180,아이엘사이언스,KOSDAQ
1775,101390,아이엠,KOSDAQ
1776,461030,아이엠비디엑스,KOSDAQ
1777,451220,아이엠티,KOSDAQ
1778,090150,아이윈,KOSDAQ
1779,123010,아이윈플러스,KOSDAQ
1780,031310,아이즈비전,KOSDAQ
1781,462980,아이지넷,KOSDAQ
1782,185490,아이진,KOSDAQ
1783,059100,아이컴포넌트,KOSDAQ
1784,262840,아이퀘스트,KOSDAQ
1785,175250,아이큐어,KOSDAQ
1786,052460,아이크래프트,KOSDAQ
1787,119830,아이텍,KOSDAQ
1788,052770,아이톡시,KOSDAQ
1789,124500,아이티센,KOSDAQ
1790,010280,아이티센엔텍,KOSDAQ
1791,372800,아이티아이즈,KOSDAQ
1792,084850,아이티엠반도체,KOSDAQ
1793,114840,아이패밀리에스씨,KOSDAQ
1794,027360,아주IB투자,KOSDAQ
1795,032080,아즈텍WB,KOSDAQ
1796,013310,아진산업,KOSDAQ
1797,059120,아진엑스텍,KOSDAQ
1798,203690,아크솔루션스,KOSDAQ
1799,158430,아톤,KOSDAQ
1800,200350,아티스트스튜디오,KOSDAQ
1801,321820,아티스트유나이티드,KOSDAQ
1802,001540,안국약품,KOSDAQ
1803,053800,안랩,KOSDAQ
1804,065660,안트로젠,KOSDAQ
1805,297570,알로이스,KOSDAQ
1806,260660,알리코제약,KOSDAQ
1807,354320,알멕,KOSDAQ
1808,361570,알비더블유,KOSDAQ
1809,131370,알서포트,KOSDAQ
1810,140670,알에스오토메이션,KOSDAQ
1811,096610,알에프세미,KOSDAQ
1812,061040,알에프텍,KOSDAQ
1813,148250,알엔투테크놀로지,KOSDAQ
1814,347860,알체라,KOSDAQ
1815,196170,알테오젠,KOSDAQ
1816,123750,알톤,KOSDAQ
1817,085810,알티캐스트,KOSDAQ
1818,043100,알파녹스,KOSDAQ
1819,117670,알파칩스,KOSDAQ
1820,314140,알피바이오,KOSDAQ
1821,291650,압타머사이언스,KOSDAQ
1822,293780,압타바이오,KOSDAQ
1823,196300,애니젠,KOSDAQ
1824,310200,애니플러스,KOSDAQ
1825,179530,애드바이오텍,KOSDAQ
1826,900100,애머릿지,KOSDAQ
1827,052790,액토즈소프트,KOSDAQ
1828,290740,액트로,KOSDAQ
1829,238090,앤디포스,KOSDAQ
1830,092600,앤씨앤,KOSDAQ
1831,129890,앱코,KOSDAQ
1832,174900,앱클론,KOSDAQ
1833,270520,앱트뉴로사이언스,KOSDAQ
1834,255440,야스,KOSDAQ
1835,030960,양지사,KOSDAQ
1836,102120,어보브반도체,KOSDAQ
1837,238120,얼라인드,KOSDAQ
1838,019990,에너토크,KOSDAQ
1839,435570,에르코스,KOSDAQ
1840,270660,에브리봇,KOSDAQ
1841,038680,에스넷,KOSDAQ
1842,217480,에스디생명공학,KOSDAQ
1843,121890,에스디시스템,KOSDAQ
1844,304360,에스바이오메딕스,KOSDAQ
1845,389500,에스비비테크,KOSDAQ
1846,042110,에스씨디,KOSDAQ
1847,298060,에스씨엠생명과학,KOSDAQ
1848,065420,에스아이리소스,KOSDAQ
1849,103230,에스앤더블류,KOSDAQ
1850,260970,에스앤디,KOSDAQ
1851,101490,에스앤에스텍,KOSDAQ
1852,095910,에스에너지,KOSDAQ
1853,275630,에스에스알,KOSDAQ
1854,031330,에스에이엠티,KOSDAQ
1855,060540,에스에이티,KOSDAQ
1856,351320,에스에이티이엔지,KOSDAQ
1857,056190,에스에프에이,KOSDAQ
1858,246250,에스엘에스바이오,KOSDAQ
1859,041510,에스엠,KOSDAQ
1860,460870,에스엠씨지,KOSDAQ
1861,007820,에스엠코어,KOSDAQ
1862,464080,에스오에스랩,KOSDAQ
1863,109610,에스와이,KOSDAQ
1864,365330,에스와이스틸텍,KOSDAQ
1865,019590,에스유앤피,KOSDAQ
1866,306040,에스제이그룹,KOSDAQ
1867,398120,에스지헬스케어,KOSDAQ
1868,457940,에스케이증권제10호스팩,KOSDAQ
1869,472230,에스케이증권제11호스팩,KOSDAQ
1870,473000,에스케이증권제12호스팩,KOSDAQ
1871,473950,에스케이증권제13호스팩,KOSDAQ
1872,435870,에스케이증권제8호스팩,KOSDAQ
1873,455910,에스케이증권제9호스팩,KOSDAQ
1874,475660,에스켐,KOSDAQ
1875,096630,에스코넥,KOSDAQ
1876,069510,에스텍,KOSDAQ
1877,234300,에스트래픽,KOSDAQ
1878,039440,에스티아이,KOSDAQ
1879,098660,에스티오,KOSDAQ
1880,052020,에스티큐브,KOSDAQ
1881,237690,에스티팜,KOSDAQ
1882,050760,에스폴리텍,KOSDAQ
1883,288620,에스퓨얼셀,KOSDAQ
1884,443670,에스피소프트,KOSDAQ
1885,317830,에스피시스템스,KOSDAQ
1886,058610,에스피지,KOSDAQ
1887,043340,에쎈테크,KOSDAQ
1888,163280,에어레인,KOSDAQ
1889,054630,에이디칩스,KOSDAQ
1890,200710,에이디테크놀로지,KOSDAQ
1891,475580,에이럭스,KOSDAQ
1892,096690,에이루트,KOSDAQ
1893,298380,에이비엘바이오,KOSDAQ
1894,203400,에이비온,KOSDAQ
1895,195990,에이비프로바이오,KOSDAQ
1896,003800,에이스침대,KOSDAQ
1897,088800,에이스테크,KOSDAQ
1898,241840,에이스토리,KOSDAQ
1899,453860,에이에스텍,KOSDAQ
1900,312610,에이에프더블류,KOSDAQ
1901,172670,에이엘티,KOSDAQ
1902,481070,에이유브랜즈,KOSDAQ
1903,445090,에이직랜드,KOSDAQ
1904,295310,에이치브이엠,KOSDAQ
1905,072990,에이치시티,KOSDAQ
1906,044990,에이치엔에스하이텍,KOSDAQ
1907,239610,에이치엘사이언스,KOSDAQ
1908,036170,에이치엠넥스,KOSDAQ
1909,462020,에이치엠씨제6호스팩,KOSDAQ
1910,477340,에이치엠씨제7호스팩,KOSDAQ
1911,148930,에이치와이티씨,KOSDAQ
1912,376270,에이치이엠파마,KOSDAQ
1913,044780,에이치케이,KOSDAQ
1914,357230,에이치피오,KOSDAQ
1915,355690,에이텀,KOSDAQ
1916,071670,에이테크솔루션,KOSDAQ
1917,045660,에이텍,KOSDAQ
1918,224110,에이텍모빌리티,KOSDAQ
1919,021080,에이티넘인베스트,KOSDAQ
1920,200470,에이팩트,KOSDAQ
1921,262260,에이프로,KOSDAQ
1922,397030,에이프릴바이오,KOSDAQ
1923,230240,에치에프알,KOSDAQ
1924,230360,에코마케팅,KOSDAQ
1925,038870,에코바이오,KOSDAQ
1926,097780,에코볼트,KOSDAQ
1927,448280,에코아이,KOSDAQ
1928,101360,에코앤드림,KOSDAQ
1929,128540,에코캡,KOSDAQ
1930,086520,에코프로,KOSDAQ
1931,247540,에코프로비엠,KOSDAQ
1932,383310,에코프로에이치엔,KOSDAQ
1933,038110,에코플라스틱,KOSDAQ
1934,073540,에프알텍,KOSDAQ
1935,064850,에프앤가이드,KOSDAQ
1936,036810,에프에스티,KOSDAQ
1937,173940,에프엔씨엔터,KOSDAQ
1938,083500,에프엔에스테크,KOSDAQ
1939,054940,엑사이엔씨,KOSDAQ
1940,950130,엑세스바이오,KOSDAQ
1941,373110,엑셀세라퓨틱스,KOSDAQ
1942,205100,엑셈,KOSDAQ
1943,356680,엑스게이트,KOSDAQ
1944,070300,엑스큐어,KOSDAQ
1945,317770,엑스페릭스,KOSDAQ
1946,373200,엑스플러스,KOSDAQ
1947,069920,엑시온그룹,KOSDAQ
1948,092870,엑시콘,KOSDAQ
1949,317870,엔바이오니아,KOSDAQ
1950,067570,엔브이에이치코리아,KOSDAQ
1951,236810,엔비티,KOSDAQ
1952,333620,엔시스,KOSDAQ
1953,101400,엔시트론,KOSDAQ
1954,078860,엔에스이엔엠,KOSDAQ
1955,437780,엔에이치스팩24호,KOSDAQ
1956,438580,엔에이치스팩25호,KOSDAQ
1957,439410,엔에이치스팩26호,KOSDAQ
1958,440820,엔에이치스팩27호,KOSDAQ
1959,451700,엔에이치스팩29호,KOSDAQ
1960,466910,엔에이치스팩30호,KOSDAQ
1961,481890,엔에이치스팩31호,KOSDAQ
1962,265740,엔에프씨,KOSDAQ
1963,354200,엔젠바이오,KOSDAQ
1964,455900,엔젤로보틱스,KOSDAQ
1965,419080,엔젯,KOSDAQ
1966,208860,엔지스테크널러지,KOSDAQ
1967,183490,엔지켐생명과학,KOSDAQ
1968,182400,엔케이맥스,KOSDAQ
1969,348370,엔켐,KOSDAQ
1970,069410,엔텔스,KOSDAQ
1971,227950,엔투텍,KOSDAQ
1972,291230,엔피,KOSDAQ
1973,198080,엔피디,KOSDAQ
1974,048830,엔피케이,KOSDAQ
1975,096870,엘디티,KOSDAQ
1976,290650,엘앤씨바이오,KOSDAQ
1977,156100,엘앤케이바이오,KOSDAQ
1978,073110,엘엠에스,KOSDAQ
1979,083310,엘오티베큠,KOSDAQ
1980,037950,엘컴텍,KOSDAQ
1981,489500,엘케이켐,KOSDAQ
1982,170920,엘티씨,KOSDAQ
1983,058630,엠게임,KOSDAQ
1984,226590,엠디바이스,KOSDAQ
1985,058970,엠로,KOSDAQ
1986,169330,엠브레인,KOSDAQ
1987,373170,엠아이큐브솔루션,KOSDAQ
1988,179290,엠아이텍,KOSDAQ
1989,009780,엠에스씨,KOSDAQ
1990,123040,엠에스오토텍,KOSDAQ
1991,432980,엠에프씨,KOSDAQ
1992,323230,엠에프엠코리아,KOSDAQ
1993,413390,엠오티,KOSDAQ
1994,032790,엠젠솔루션,KOSDAQ
1995,033160,엠케이전자,KOSDAQ
1996,347890,엠투아이,KOSDAQ
1997,033310,엠투엔,KOSDAQ
1998,259630,엠플러스,KOSDAQ
1999,105550,엣지파운드리,KOSDAQ
2000,060850,영림원소프트랩,KOSDAQ
2001,143540,영우디에스피,KOSDAQ
2002,265560,영화테크,KOSDAQ
2003,036000,예림당,KOSDAQ
2004,250930,예선테크,KOSDAQ
2005,053280,예스24,KOSDAQ
2006,122640,예스티,KOSDAQ
2007,900300,오가닉티코스메틱,KOSDAQ
2008,045060,오공,KOSDAQ
2009,192410,오늘이엔엠,KOSDAQ
2010,080520,오디텍,KOSDAQ
2011,039830,오로라,KOSDAQ
2012,322310,오로스테크놀로지,KOSDAQ
2013,046120,오르비텍,KOSDAQ
2014,475830,오름테라퓨틱,KOSDAQ
2015,014940,오리엔탈정공,KOSDAQ
2016,065500,오리엔트정공,KOSDAQ
2017,010470,오리콤,KOSDAQ
2018,417860,오브젠,KOSDAQ
2019,352910,오비고,KOSDAQ
2020,053980,오상자이엘,KOSDAQ
2021,036220,오상헬스케어,KOSDAQ
2022,052420,오성첨단소재,KOSDAQ
2023,052300,오션인더블유,KOSDAQ
2024,039200,오스코텍,KOSDAQ
2025,226400,오스테오닉,KOSDAQ
2026,031510,오스템,KOSDAQ
2027,368970,오에스피,KOSDAQ
2028,138080,오이솔루션,KOSDAQ
2029,080580,오킨스전자,KOSDAQ
2030,067170,오텍,KOSDAQ
2031,353590,오토앤,KOSDAQ
2032,173130,오파스넷,KOSDAQ
2033,440320,오픈놀,KOSDAQ
2034,049480,오픈베이스,KOSDAQ
2035,394280,오픈엣지테크놀로지,KOSDAQ
2036,309930,오하임앤컴퍼니,KOSDAQ
2037,476060,온코닉테라퓨틱스,KOSDAQ
2038,382150,온코크로스,KOSDAQ
2039,244460,올리패스,KOSDAQ
2040,226950,올릭스,KOSDAQ
2041,057540,옴니시스템,KOSDAQ
2042,131030,옵투스제약,KOSDAQ
2043,082210,옵트론텍,KOSDAQ
2044,109080,옵티시스,KOSDAQ
2045,380540,옵티코어,KOSDAQ
2046,153710,옵티팜,KOSDAQ
2047,432430,와이랩,KOSDAQ
2048,338840,와이바이오로직스,KOSDAQ
2049,122990,와이솔,KOSDAQ
2050,232140,와이씨,KOSDAQ
2051,112290,와이씨켐,KOSDAQ
2052,065530,와이어블,KOSDAQ
2053,067900,와이엔텍,KOSDAQ
2054,007530,와이엠,KOSDAQ
2055,155650,와이엠씨,KOSDAQ
2056,273640,와이엠텍,KOSDAQ
2057,251370,와이엠티,KOSDAQ
2058,066430,와이오엠,KOSDAQ
2059,209640,와이제이링크,KOSDAQ
2060,096250,와이즈넛,KOSDAQ
2061,273060,와이즈버즈,KOSDAQ
2062,019210,와이지-원,KOSDAQ
2063,122870,와이지엔터테인먼트,KOSDAQ
2064,332570,와이팜,KOSDAQ
2065,079000,와토스코리아,KOSDAQ
2066,403490,우듬지팜,KOSDAQ
2067,032820,우리기술,KOSDAQ
2068,041190,우리기술투자,KOSDAQ
2069,115440,우리넷,KOSDAQ
2070,046970,우리로,KOSDAQ
2071,082850,우리바이오,KOSDAQ
2072,215360,우리산업,KOSDAQ
2073,072470,우리산업홀딩스,KOSDAQ
2074,073560,우리손에프앤지,KOSDAQ
2075,037400,우리엔터프라이즈,KOSDAQ
2076,153490,우리이앤엘,KOSDAQ
2077,101170,우림피티에스,KOSDAQ
2078,066590,우수AMS,KOSDAQ
2079,103840,우양,KOSDAQ
2080,101970,우양에이치씨,KOSDAQ
2081,046940,우원개발,KOSDAQ
2082,215380,우정바이오,KOSDAQ
2083,065680,우주일렉트로,KOSDAQ
2084,018620,우진비앤지,KOSDAQ
2085,457550,우진엔텍,KOSDAQ
2086,396470,워트,KOSDAQ
2087,307280,원바이오젠,KOSDAQ
2088,032940,원익,KOSDAQ
2089,240810,원익IPS,KOSDAQ
2090,074600,원익QnC,KOSDAQ
2091,104830,원익머트리얼즈,KOSDAQ
2092,014190,원익큐브,KOSDAQ
2093,217820,원익피앤이,KOSDAQ
2094,030530,원익홀딩스,KOSDAQ
2095,012620,원일특강,KOSDAQ
2096,382840,원준,KOSDAQ
2097,336570,원텍,KOSDAQ
2098,376980,원티드랩,KOSDAQ
2099,008370,원풍,KOSDAQ
2100,008290,원풍물산,KOSDAQ
2101,101160,월덱스,KOSDAQ
2102,336060,웨이버스,KOSDAQ
2103,095270,웨이브일렉트로,KOSDAQ
2104,289930,웨이비스,KOSDAQ
2105,065950,웰크론,KOSDAQ
2106,076080,웰크론한텍,KOSDAQ
2107,043590,웰킵스하이텍,KOSDAQ
2108,196700,웹스,KOSDAQ
2109,069080,웹젠,KOSDAQ
2110,053580,웹케시,KOSDAQ
2111,479960,위너스,KOSDAQ
2112,071460,위니아,KOSDAQ
2113,377460,위니아에이드,KOSDAQ
2114,044340,위닉스,KOSDAQ
2115,330350,위더스제약,KOSDAQ
2116,348350,위드텍,KOSDAQ
2117,112040,위메이드,KOSDAQ
2118,101730,위메이드맥스,KOSDAQ
2119,123420,위메이드플레이,KOSDAQ
2120,065370,위세아이텍,KOSDAQ
2121,038620,위즈코프,KOSDAQ
2122,299900,위지윅스튜디오,KOSDAQ
2123,036090,위지트,KOSDAQ
2124,459100,위츠,KOSDAQ
2125,136540,윈스테크넷,KOSDAQ
2126,097800,윈팩,KOSDAQ
2127,192390,윈하이텍,KOSDAQ
2128,335870,윙스풋,KOSDAQ
2129,900340,윙입푸드,KOSDAQ
2130,036200,유니셈,KOSDAQ
2131,018000,유니슨,KOSDAQ
2132,203450,유니온커뮤니티,KOSDAQ
2133,011320,유니크,KOSDAQ
2134,086390,유니테스트,KOSDAQ
2135,241690,유니테크노,KOSDAQ
2136,142210,유니트론텍,KOSDAQ
2137,389680,유디엠텍,KOSDAQ
2138,088340,유라클,KOSDAQ
2139,048430,유라테크,KOSDAQ
2140,206650,유바이오로직스,KOSDAQ
2141,089850,유비벨록스,KOSDAQ
2142,084440,유비온,KOSDAQ
2143,032620,유비케어,KOSDAQ
2144,264450,유비쿼스,KOSDAQ
2145,078070,유비쿼스홀딩스,KOSDAQ
2146,024800,유성티엔에스,KOSDAQ
2147,054930,유신,KOSDAQ
2148,069330,유아이디,KOSDAQ
2149,049520,유아이엘,KOSDAQ
2150,435380,유안타제10호스팩,KOSDAQ
2151,444920,유안타제11호스팩,KOSDAQ
2152,446150,유안타제12호스팩,KOSDAQ
2153,449020,유안타제13호스팩,KOSDAQ
2154,450940,유안타제14호스팩,KOSDAQ
2155,473050,유안타제15호스팩,KOSDAQ
2156,474490,유안타제16호스팩,KOSDAQ
2157,493790,유안타제17호스팩,KOSDAQ
2158,263770,유에스티,KOSDAQ
2159,388720,유일로보틱스,KOSDAQ
2160,340930,유일에너테크,KOSDAQ
2161,023410,유진기업,KOSDAQ
